absolute_page,rotation,word,confidence,left,top,width,height,block_num,par_num,line_num,word_num
66,90,jeas,50.0,103,371,32,38,1,7,1,1
66,90,—,54.0,147,375,10,23,1,7,1,2
66,90,(SECRETARIA,26.0,175,375,88,23,1,7,1,3
66,90,DEL,92.0,267,383,21,11,1,7,1,4
66,90,DEPORTE,87.0,291,384,53,11,1,7,1,5
66,90,Y,96.0,349,384,5,10,1,7,1,6
66,90,UA,56.0,359,371,10,38,1,7,1,7
66,90,RECREACION:,72.0,376,385,75,10,1,7,1,8
66,90,623.498.006],57.0,968,382,71,34,1,7,1,9
66,90,99913.485.200,1.0,1209,392,89,12,1,7,1,10
66,90,[ase,45.0,103,439,55,41,1,8,1,1
66,90,[stcrerama,5.0,185,439,77,41,1,8,1,2
66,90,DE,93.0,266,456,15,11,1,8,1,3
66,90,PAZY,81.0,285,456,31,11,1,8,1,4
66,90,CULTURA,96.0,324,444,51,34,1,8,1,5
66,90,CIUDADANA.,7.0,381,444,77,34,1,8,1,6
66,90,com],30.0,556,444,119,42,1,8,1,7
66,90,same,54.0,713,444,74,42,1,8,1,8
66,90,6.246.912.067,66.0,818,448,82,34,1,8,1,9
66,90,ssea63s00|,12.0,964,448,82,41,1,8,1,10
66,90,|,36.0,1056,448,4,41,1,8,1,11
66,90,soas2s18a59,1.0,1069,448,94,41,1,8,1,12
66,90,16937595.),32.0,1210,451,88,40,1,8,1,13
66,90,2,46.0,1346,455,54,32,1,8,1,14
66,90,SECRETARIA,68.0,191,550,71,11,1,8,2,1
66,90,DE,91.0,284,551,15,11,1,8,2,2
66,90,DESARROLLO,85.0,321,551,77,11,1,8,2,3
66,90,TERRITORIAL,75.0,419,552,76,12,1,8,2,4
66,90,—vf,52.0,516,553,7,11,1,8,2,5
66,90,nico,9.0,106,534,180,63,1,9,1,1
66,90,o,23.0,348,540,48,51,1,9,1,2
66,90,TE,25.0,417,534,58,63,1,9,1,3
66,90,Me,30.0,555,562,88,12,1,9,1,4
66,90,sess],36.0,818,543,91,60,1,9,1,5
66,90,easel,46.0,949,543,95,60,1,9,1,6
66,90,1650,23.0,1069,563,89,41,1,9,1,7
66,90,em,34.0,1209,568,89,12,1,9,1,8
66,90,UNIDAD,87.0,192,601,47,11,1,9,2,1
66,90,ADMINISTRATIVA,96.0,248,602,102,11,1,9,2,2
66,90,ESPECIAL,94.0,359,603,53,11,1,9,2,3
66,90,DE,95.0,422,603,15,11,1,9,2,4
66,90,GESTION,95.0,446,604,51,11,1,9,2,5
66,90,DE),48.0,508,604,14,11,1,9,2,6
66,90,La:,52.0,550,609,14,21,1,10,1,1
66,90,>,39.0,594,621,2,3,1,10,1,2
66,90,x,53.0,756,623,3,3,1,10,1,3
66,90,013.4,63.0,850,624,27,3,1,10,1,4
66,90,i.,34.0,985,614,6,21,1,10,1,5
66,90,Li,42.0,1079,615,7,21,1,10,1,6
66,90,E,0.0,1133,627,2,2,1,10,1,7
66,90,"1.434.949,",48.0,1224,628,27,3,1,10,1,8
66,90,:,43.0,1276,628,1,3,1,10,1,9
66,90,z,32.0,1380,629,3,4,1,10,1,10
66,90,teo,48.0,106,585,128,63,1,10,2,1
66,90,sags,28.0,249,585,100,63,1,10,2,2
66,90,eon,53.0,369,585,38,63,1,10,2,3
66,90,se,32.0,422,585,16,63,1,10,2,4
66,90,cos,45.0,448,585,48,63,1,10,2,5
66,90,of,57.0,506,585,22,63,1,10,2,6
66,90,Meassazenie,0.0,548,613,96,12,1,10,2,7
66,90,mods,0.0,698,615,82,11,1,10,2,8
66,90,Has,16.0,811,616,63,11,1,10,2,9
66,90,a,26.0,878,617,22,10,1,10,2,10
66,90,sama,39.0,941,593,104,62,1,10,2,11
66,90,pure,2.0,1062,618,96,12,1,10,2,12
66,90,Mt,12.0,1202,620,96,11,1,10,2,13
66,90,UNIDAD,96.0,192,651,47,11,1,10,3,1
66,90,ADMINISTRATIVA,96.0,252,652,101,11,1,10,3,2
66,90,ESPECIAL,95.0,367,652,53,12,1,10,3,3
66,90,DE,95.0,434,653,15,11,1,10,3,4
66,90,SERVICIOS),50.0,462,654,61,10,1,10,3,5
66,90,Me,13.0,547,663,96,12,1,11,1,1
66,90,1,27.0,684,664,96,12,1,11,1,2
66,90,Meme,27.0,811,665,89,12,1,11,1,3
66,90,Md,9.0,974,667,64,12,1,11,1,4
66,90,|,44.0,1038,646,15,59,1,11,1,5
66,90,omar],39.0,1067,646,109,59,1,11,1,6
66,90,mimo),35.0,1205,646,119,59,1,11,1,7
66,90,ma),55.0,1362,646,40,59,1,11,1,8
66,90,UNIDAD,57.0,191,698,47,11,1,11,2,1
66,90,ADMINISTRATIVA,75.0,247,699,102,11,1,11,2,2
66,90,ESPECIAL,95.0,359,700,53,11,1,11,2,3
66,90,DE,96.0,422,700,15,11,1,11,2,4
66,90,PROTECCIÓN),56.0,447,698,75,14,1,11,2,5
66,90,"7,071",0.0,562,694,54,35,1,11,2,6
66,90,937,44.0,621,694,22,35,1,11,2,7
66,90,32414877),19.0,709,712,71,11,1,11,2,8
66,90,2111383501),58.0,818,713,81,11,1,11,2,9
66,90,SLEL724|,18.0,974,714,64,12,1,11,2,10
66,90,—,43.0,1055,703,11,32,1,11,2,11
66,90,4.775.751.080),49.0,1074,715,84,12,1,11,2,12
66,90,6.938.966.305,48.0,1216,705,81,32,1,11,2,13
66,90,"28,03}",63.0,1366,706,36,32,1,11,2,14
66,90,JANIMAL,89.0,191,717,98,11,1,11,3,1
66,90,-,83.0,242,713,6,22,1,11,3,2
66,90,UAEPA,89.0,253,717,36,11,1,11,3,3
66,90,EJECUCION,55.0,108,753,76,13,1,12,1,1
66,90,PRESUPUESTAL,96.0,189,754,105,12,1,12,1,2
66,90,CONCEJO,93.0,298,755,63,12,1,12,1,3
66,90,DISTRITAL,93.0,366,755,83,12,1,12,1,4
66,90,A,95.0,441,743,6,34,1,12,1,5
66,90,SEPTIEMBRE,96.0,453,756,86,12,1,12,1,6
66,90,30,96.0,544,757,16,12,1,12,1,7
66,90,DE,96.0,565,757,17,12,1,12,1,8
66,90,2025,96.0,586,757,33,12,1,12,1,9
66,90,PEE,28.0,108,783,77,24,1,13,1,1
66,90,Ue,3.0,191,783,39,23,1,13,1,2
66,90,reee,14.0,251,785,42,22,1,13,1,3
66,90,e,19.0,321,788,55,15,1,13,1,4
66,90,R,0.0,479,787,11,22,1,13,1,5
66,90,RC,0.0,490,787,31,22,1,13,1,6
66,90,r,0.0,529,802,5,9,1,13,1,7
66,90,ANO,33.0,544,786,76,32,1,13,1,8
66,90,UA,30.0,626,790,136,22,1,13,1,9
66,90,arama,29.0,788,792,103,18,1,13,1,10
66,90,-,53.0,908,793,35,28,1,13,1,11
66,90,ZN,44.0,962,792,71,26,1,13,1,12
66,90,ADA,38.0,1048,793,174,25,1,13,1,13
66,90,e,37.0,1227,794,68,32,1,13,1,14
66,90,NEAL,26.0,1310,796,84,23,1,13,1,15
66,90,[me,71.0,101,837,57,38,1,14,1,1
66,90,PT,22.0,188,842,852,26,1,14,1,2
66,90,omcaorannal,0.0,547,837,102,38,1,14,1,3
66,90,-*,0.0,664,837,20,38,1,14,1,4
66,90,assomess|,0.0,699,837,86,38,1,14,1,5
66,90,4mmoser7|,0.0,807,837,102,38,1,14,1,6
66,90,—,70.0,921,837,13,38,1,14,1,7
66,90,10002),0.0,952,837,93,38,1,14,1,8
66,90,21102500825],0.0,1064,854,89,12,1,14,1,9
66,90,260250796,62.0,1204,856,89,11,1,14,1,10
66,90,2:110203006,78.0,112,866,75,11,1,15,1,1
66,90,Honorarios,76.0,191,867,63,11,1,15,1,2
66,90,Concejal,84.0,258,868,49,13,1,15,1,3
66,90,|),36.0,521,862,18,35,1,15,1,4
66,90,aarsaismio[,6.0,556,862,97,35,1,15,1,5
66,90,o,0.0,719,867,62,20,1,15,1,6
66,90,o,54.0,856,868,45,20,1,15,1,7
66,90,of,44.0,981,862,68,35,1,15,1,8
66,90,1500605608,57.0,1071,875,82,11,1,15,1,9
66,90,1569.615.689,48.0,1212,877,82,11,1,15,1,10
66,90,Transferencia,93.0,110,886,80,12,1,16,1,1
66,90,Ley,96.0,194,888,19,12,1,16,1,2
66,90,647,89.0,217,888,21,11,1,16,1,3
66,90,de,92.0,241,888,14,11,1,16,1,4
66,90,2000,87.0,259,888,29,11,1,16,1,5
66,90,[,93.0,521,882,12,36,1,16,1,6
66,90,27302700500),43.0,548,882,123,36,1,16,1,7
66,90,asso77ace|,0.0,704,882,84,36,1,16,1,8
66,90,47508707,0.0,809,882,87,36,1,16,1,9
66,90,(77900285,29.0,902,882,132,36,1,16,1,10
66,90,|,76.0,1040,882,12,36,1,16,1,11
66,90,ens,0.0,1070,882,78,36,1,16,1,12
66,90,ez],37.0,1220,882,87,36,1,16,1,13
66,90,—,61.0,1325,882,15,36,1,16,1,14
66,90,ess),57.0,1358,882,45,36,1,16,1,15
66,90,JUJHON,51.0,106,1001,42,13,1,17,1,1
66,90,JAIRO,93.0,153,1001,48,13,1,17,1,2
66,90,QUINCHUA,91.0,205,1002,83,13,1,17,1,3
66,90,CEBALLOS,95.0,292,1002,83,14,1,17,1,4
66,90,JUAN,94.0,1043,1010,41,13,1,17,1,5
66,90,PABLO,89.0,1089,1010,51,13,1,17,1,6
66,90,ERRY,68.0,1202,1011,43,13,1,17,1,7
66,90,FERREIRA,96.0,1249,1012,78,13,1,17,1,8
66,90,Director,95.0,107,1021,54,13,1,18,1,1
66,90,Upto.,38.0,167,1022,34,12,1,18,1,2
66,90,Administrativo,94.0,205,1022,97,13,1,18,1,3
66,90,de,96.0,306,1023,17,12,1,18,1,4
66,90,Hacienda,85.0,328,1023,64,13,1,18,1,5
66,90,pp,50.0,424,1029,26,10,1,18,1,6
66,90,Subdirector,93.0,1043,1030,97,13,1,18,1,7
66,90,de,89.0,1129,1020,15,34,1,18,1,8
66,90,Finanzas,90.0,1190,1034,21,10,1,18,1,9
66,90,Publicas,96.0,1216,1032,58,13,1,18,1,10
66,90,YT,39.0,420,1041,28,10,1,19,1,1
66,90,ROM,38.0,101,1035,38,38,1,20,1,1
66,90,Winds,48.0,157,1035,32,38,1,20,1,2
66,90,pt,52.0,195,1053,27,9,1,20,1,3
66,90,Polo,38.0,237,1035,42,38,1,20,1,4
66,90,Cm,45.0,292,1054,46,8,1,20,1,5
66,90,Us,61.0,411,1037,35,42,1,20,1,6
66,90,\,86.0,1195,1050,8,17,1,20,1,7
66,90,AEVSO:,45.0,105,1065,33,8,1,21,1,1
66,90,Caves,47.0,151,1053,36,32,1,21,1,2
66,90,Andrés,70.0,191,1053,27,32,1,21,1,3
66,90,Cam,48.0,221,1053,16,32,1,21,1,4
66,90,aletas,45.0,245,1053,27,32,1,21,1,5
66,90,-Prtedonal,0.0,275,1053,51,32,1,21,1,6
66,90,nba,33.0,333,1053,43,32,1,21,1,7
66,90,{oe,47.0,395,1071,38,10,1,21,1,8
66,90,o,47.0,452,1059,65,34,1,21,1,9
66,90,Gori:,33.0,105,1078,118,9,1,22,1,1
66,90,fo,49.0,145,1064,20,33,1,22,1,2
66,90,de,81.0,175,1064,12,33,1,22,1,3
66,90,Gros,32.0,191,1064,26,33,1,22,1,4
66,90,y,48.0,222,1064,3,33,1,22,1,5
66,90,See,52.0,228,1080,48,9,1,22,1,6
66,90,de,38.0,282,1064,9,33,1,22,1,7
66,90,2026,38.0,296,1064,23,33,1,22,1,8
66,90,eri,35.0,133,1092,116,9,1,23,1,1
66,90,204,55.0,171,1076,18,34,1,23,1,2
66,90,e,50.0,194,1076,3,34,1,23,1,3
66,90,Semone,36.0,202,1092,46,9,1,23,1,4
66,90,de,63.0,253,1093,11,8,1,23,1,5
66,90,2005,44.0,267,1076,20,34,1,23,1,6
66,90,2de2,88.0,766,1168,35,11,1,23,2,1
66,90,a,5.0,0,1207,1105,9,1,23,3,1
67,0,MI,36.0,16,521,105,114,1,1,1,1
67,0,DEUDA,38.0,132,530,432,121,1,1,1,2
67,0,PÚBLICA,95.0,589,553,327,60,1,1,1,3
67,0,SEPTIEMBRE,37.0,19,687,711,131,1,1,2,1
67,0,2025,26.0,774,719,156,53,1,1,2,2
67,0,E,49.0,13,1320,102,85,1,1,3,1
67,0,i,53.0,126,1338,27,43,1,1,3,2
67,0,ins,28.0,163,1337,51,38,1,1,3,3
67,0,Hfloner,44.0,223,1343,96,44,1,1,3,4
67,0,Le,0.0,336,1348,23,35,1,1,3,5
67,0,i,68.0,388,1353,3,17,1,1,3,6
67,0,:,54.0,419,1352,6,36,1,1,3,7
67,0,Centro,96.0,442,1360,58,43,1,1,3,8
67,0,Administrativo,96.0,513,1360,112,43,1,1,3,9
67,0,Municipal,94.0,635,1360,79,43,1,1,3,10
67,0,CAM,96.0,724,1374,30,15,1,1,3,11
67,0,Torre,96.0,764,1360,44,43,1,1,3,12
67,0,Alcaldía,89.0,814,1374,65,16,1,1,3,13
67,0,Piso,96.0,889,1375,33,15,1,1,3,14
67,0,6,96.0,932,1375,7,15,1,1,3,15
67,0,-,40.0,967,1368,3,3,1,1,3,16
67,0,TT,20.0,21,1360,69,65,1,2,1,1
67,0,E,48.0,99,1371,16,44,1,2,1,2
67,0,o,39.0,125,1354,238,92,1,2,1,3
67,0,ay,37.0,387,1402,58,16,1,2,1,4
67,0,Teléfono:,93.0,543,1386,77,36,1,2,1,5
67,0,8-854898,51.0,632,1395,75,16,1,2,1,6
67,0,www.,40.0,716,1386,39,36,1,2,1,7
67,0,cali.,40.0,760,1386,34,36,1,2,1,8
67,0,gov.c,49.0,797,1386,42,36,1,2,1,9
67,0,",",44.0,907,1415,1,3,1,2,1,10
67,0,.,22.0,1180,1409,2,3,1,2,1,11
68,90,DISTRITO,96.0,110,121,72,14,1,1,1,1
68,90,SANTIAGO,96.0,188,121,84,15,1,1,1,2
68,90,DE,96.0,277,123,21,13,1,1,1,3
68,90,CALI,95.0,303,123,33,13,1,1,1,4
68,90,DEPARTAMENTO,96.0,110,148,135,14,1,1,2,1
68,90,ADMINISTRATIVO,95.0,249,149,143,14,1,1,2,2
68,90,DE,96.0,397,151,21,12,1,1,2,3
68,90,HACIENDA,95.0,423,150,85,15,1,1,2,4
68,90,SUBDIRECCION,85.0,109,172,120,15,1,1,3,1
68,90,DE,96.0,235,174,20,13,1,1,3,2
68,90,FINANZAS,96.0,261,174,79,14,1,1,3,3
68,90,PUBLICAS,96.0,345,175,76,14,1,1,3,4
68,90,GRUPO,83.0,110,198,57,13,1,1,4,1
68,90,DE,97.0,173,198,20,13,1,1,4,2
68,90,"SEGUIMIENTO,",92.0,197,198,119,17,1,1,4,3
68,90,MANEJO,96.0,322,199,68,14,1,1,4,4
68,90,Y,96.0,394,200,10,13,1,1,4,5
68,90,CONTROL,96.0,409,200,78,14,1,1,4,6
68,90,PRESUPUESTAL,91.0,491,201,122,14,1,1,4,7
68,90,EJECUCION,96.0,110,247,87,15,1,1,5,1
68,90,DEUDA,94.0,202,248,57,14,1,1,5,2
68,90,A,96.0,263,248,12,14,1,1,5,3
68,90,SEPTIEMBRE,95.0,279,249,100,14,1,1,5,4
68,90,30,95.0,383,250,20,13,1,1,5,5
68,90,DE,96.0,407,250,21,13,1,1,5,6
68,90,2025,96.0,432,250,39,13,1,1,5,7
68,90,REPORTE,94.0,110,272,71,14,1,1,6,1
68,90,GENERADO,96.0,186,272,90,15,1,1,6,2
68,90,EN,96.0,282,274,19,13,1,1,6,3
68,90,OCTUBRE,94.0,307,274,75,13,1,1,6,4
68,90,DE,94.0,387,275,20,12,1,1,6,5
68,90,2025,96.0,412,275,38,13,1,1,6,6
68,90,DER,27.0,109,342,82,12,1,1,7,1
68,90,ei,11.0,273,345,47,11,1,1,7,2
68,90,AA,56.0,396,344,65,14,1,1,7,3
68,90,:,9.0,569,346,3,3,1,1,7,4
68,90,sE,60.0,730,354,48,7,1,1,7,5
68,90,LO,17.0,844,357,9,3,1,1,7,6
68,90,OBLIGACIONES,26.0,882,350,111,13,1,1,7,7
68,90,cetro,0.0,1035,353,93,10,1,1,7,8
68,90,Eo,24.0,1165,356,97,7,1,1,7,9
68,90,EJECUCIÓN:,41.0,1315,353,86,13,1,1,7,10
68,90,COC,44.0,102,343,101,67,1,1,8,1
68,90,A,20.0,336,362,113,32,1,1,8,2
68,90,E,40.0,487,364,79,31,1,1,8,3
68,90,Mr,17.0,638,343,73,67,1,1,8,4
68,90,ETT,33.0,738,343,107,67,1,1,8,5
68,90,A,12.0,917,367,68,32,1,1,8,6
68,90,MT,22.0,1023,343,96,67,1,1,8,7
68,90,METI,36.0,1162,343,119,67,1,1,8,8
68,90,MN,21.0,1313,343,89,67,1,1,8,9
68,90,0,51.0,106,393,126,36,1,1,9,1
68,90,IO,25.0,251,371,196,78,1,1,9,2
68,90,E,45.0,485,396,196,37,1,1,9,3
68,90,AA,47.0,901,371,92,78,1,1,9,4
68,90,MS,38.0,1018,371,85,78,1,1,9,5
68,90,MEC,40.0,1161,371,241,78,1,1,9,6
68,90,Ingresos,83.0,246,440,55,15,1,1,10,1
68,90,corrientes,76.0,315,441,68,12,1,1,10,2
68,90,de,92.0,398,441,17,12,1,1,10,3
68,90,Librel,49.0,428,441,34,12,1,1,10,4
68,90,16),58.0,510,453,24,12,1,1,10,5
68,90,500357776,68.0,535,453,87,12,1,1,10,6
68,90,11.767.890.663,71.0,755,443,103,34,1,1,10,7
68,90,99.215.463.085],70.0,1043,457,104,12,1,1,10,8
68,90,—,49.0,1166,446,9,34,1,1,10,9
68,90,110.983.353.708),49.0,1192,459,113,12,1,1,10,10
68,90,"68,26)",92.0,1363,448,40,33,1,1,10,11
68,90,Destinación,82.0,246,461,78,13,1,1,11,1
68,90,E],29.0,106,456,237,93,1,1,12,1
68,90,A,6.0,574,483,133,47,1,1,12,2
68,90,A,11.0,768,487,78,44,1,1,12,3
68,90,E,42.0,931,488,70,44,1,1,12,4
68,90,E,56.0,1024,489,70,44,1,1,12,5
68,90,>,29.0,1218,490,70,44,1,1,12,6
68,90,DC,17.0,106,526,249,40,1,1,13,1
68,90,ME,41.0,471,503,89,82,1,1,13,2
68,90,A,41.0,641,531,56,38,1,1,13,3
68,90,ME,29.0,730,503,76,82,1,1,13,4
68,90,A,42.0,901,532,76,39,1,1,13,5
68,90,MC,34.0,1017,503,83,82,1,1,13,6
68,90,ME,30.0,1161,503,83,82,1,1,13,7
68,90,CE,51.0,102,561,86,57,1,1,14,1
68,90,fase,34.0,211,561,86,57,1,1,14,2
68,90,"==""",40.0,524,561,96,57,1,1,14,3
68,90,tS,41.0,833,570,276,37,1,1,14,4
68,90,E,11.0,1161,574,77,35,1,1,14,5
68,90,Aportes,78.0,244,608,53,14,1,1,15,1
68,90,al,66.0,329,607,11,12,1,1,15,2
68,90,fondo,65.0,373,607,39,13,1,1,15,3
68,90,—,62.0,426,602,9,26,1,1,15,4
68,90,del,93.0,445,609,16,12,1,1,15,5
68,90,JHON,81.0,107,758,48,14,1,1,16,1
68,90,JAIRO,74.0,171,758,43,15,1,1,16,2
68,90,QUINCHUA,87.0,220,758,94,15,1,1,16,3
68,90,CEBALLOS,96.0,321,760,96,14,1,1,16,4
68,90,JUAN,96.0,864,764,48,14,1,1,16,5
68,90,PABLO,78.0,919,764,58,15,1,1,16,6
68,90,ERRY,82.0,1051,766,45,14,1,1,16,7
68,90,FERREIRA,96.0,1102,766,90,15,1,1,16,8
68,90,Directer,1.0,108,781,62,14,1,1,17,1
68,90,Dpto.,85.0,175,782,41,14,1,1,17,2
68,90,Administrativo,96.0,222,782,112,15,1,1,17,3
68,90,de,97.0,339,783,19,14,1,1,17,4
68,90,Hacienda,96.0,365,783,75,15,1,1,17,5
68,90,A,76.0,508,797,3,5,1,1,17,6
68,90,Subdirector,92.0,865,787,92,15,1,1,17,7
68,90,de,92.0,967,788,16,14,1,1,17,8
68,90,Publicas,96.0,1071,789,67,14,1,1,17,9
68,90,DY,45.0,464,805,46,18,1,1,18,1
68,90,-,8.0,625,807,3,2,1,1,18,2
68,90,REVISO:,84.0,106,851,38,9,1,1,19,1
68,90,Carts,53.0,158,837,38,34,1,1,19,2
68,90,Andrés,63.0,201,837,32,34,1,1,19,3
68,90,Daza,61.0,238,837,20,34,1,1,19,4
68,90,Sofas,32.0,263,837,26,34,1,1,19,5
68,90,-Prfesoral,41.0,300,837,58,34,1,1,19,6
68,90,Universo,17.0,362,837,60,34,1,1,19,7
68,90,>,92.0,486,858,7,5,1,1,19,8
68,90,Fuente,28.0,106,873,36,10,1,1,20,1
68,90,aorme,0.0,145,873,38,10,1,1,20,2
68,90,de,67.0,186,874,11,9,1,1,20,3
68,90,Gustos,12.0,200,875,41,9,1,1,20,4
68,90,Seuembre,19.0,247,875,55,11,1,1,20,5
68,90,de,78.0,307,875,12,9,1,1,20,6
68,90,2025,75.0,323,856,26,39,1,1,20,7
68,90,a,43.0,458,862,50,20,1,1,20,8
68,90,Reporte,34.0,136,897,134,11,1,1,21,1
68,90,Gafa,9.0,183,883,29,34,1,1,21,2
68,90,Septiembre:,23.0,217,897,53,11,1,1,21,3
68,90,de,83.0,279,898,9,9,1,1,21,4
68,90,2025,88.0,292,898,24,10,1,1,21,5
68,90,idea,43.0,763,1165,40,13,1,1,22,1
68,90,me,29.0,0,1194,286,22,1,1,23,1
68,90,]l———Ñ——]]TP]][][;]]]]]][]]]]]]]]]]]]]]]],0.0,300,1194,513,22,1,1,23,2
69,90,DISTRITO,96.0,108,122,97,17,1,1,1,1
69,90,SANTIAGO,96.0,212,123,110,17,1,1,1,2
69,90,DE,96.0,330,123,27,17,1,1,1,3
69,90,CALI,96.0,364,124,45,17,1,1,1,4
69,90,DEPARTAMENTO,96.0,108,154,179,19,1,1,2,1
69,90,ADMINISTRATIVO,96.0,293,156,191,18,1,1,2,2
69,90,DE,96.0,492,157,27,17,1,1,2,3
69,90,HACIENDA,96.0,526,157,112,18,1,1,2,4
69,90,SUBDIRECCION,96.0,107,188,159,18,1,1,3,1
69,90,DE,96.0,274,189,27,17,1,1,3,2
69,90,FINANZAS,95.0,308,189,107,18,1,1,3,3
69,90,PUBLICAS,96.0,422,190,102,18,1,1,3,4
69,90,GRUPO,96.0,108,221,76,18,1,1,4,1
69,90,DE,96.0,192,221,27,18,1,1,4,2
69,90,"SEGUIMIENTO,",96.0,225,221,158,23,1,1,4,3
69,90,MANEJO,95.0,391,223,92,18,1,1,4,4
69,90,Y,96.0,489,223,14,18,1,1,4,5
69,90,CONTROL,95.0,509,223,102,18,1,1,4,6
69,90,PRESUPUESTAL,96.0,618,223,162,18,1,1,4,7
69,90,RESUMEN,95.0,108,270,105,17,1,1,5,1
69,90,EJECUCION,96.0,223,270,115,18,1,1,5,2
69,90,PRESUPUESTAL,96.0,349,271,163,18,1,1,5,3
69,90,DE,96.0,522,272,27,18,1,1,5,4
69,90,GASTOS,96.0,558,272,85,20,1,1,5,5
69,90,DE,96.0,653,272,27,17,1,1,5,6
69,90,"FUNCIONAMIENTO,",96.0,690,272,208,23,1,1,5,7
69,90,INVERSIÓN,95.0,909,269,117,22,1,1,5,8
69,90,Y,96.0,1035,274,14,17,1,1,5,9
69,90,DEUDA,96.0,1058,274,76,18,1,1,5,10
69,90,A,96.0,1143,274,15,18,1,1,5,11
69,90,SEPTIEMBRE,96.0,1166,274,134,19,1,1,5,12
69,90,30,95.0,107,304,25,17,1,1,6,1
69,90,DE,95.0,139,304,27,17,1,1,6,2
69,90,2025,96.0,174,304,50,17,1,1,6,3
69,90,ada,37.0,395,339,140,34,1,2,1,1
69,90,A,56.0,513,334,16,46,1,2,1,2
69,90,tid,0.0,563,340,86,31,1,2,1,3
69,90,5,28.0,677,342,21,14,1,2,1,4
69,90,SEPTIEMBREBODEZ2025,19.0,721,338,303,37,1,2,1,5
69,90,5,47.0,1000,334,16,46,1,2,1,6
69,90,20,38.0,1030,340,88,35,1,2,1,7
69,90,ety,31.0,1144,345,75,31,1,2,1,8
69,90,oye,46.0,1233,353,39,22,1,2,1,9
69,90,|,65.0,1290,346,11,24,1,2,1,10
69,90,CONCEPTOS,96.0,186,379,118,17,1,3,1,1
69,90,>,37.0,938,376,2,2,1,3,1,2
69,90,PPTO.,89.0,436,405,57,17,1,3,2,1
69,90,ENICIAL,91.0,501,405,71,16,1,3,2,2
69,90,PPTO.,87.0,647,406,57,17,1,3,2,3
69,90,MODIFICADO,96.0,711,407,132,16,1,3,2,4
69,90,EJECUCION,96.0,941,403,108,29,1,3,2,5
69,90,%,92.0,1129,408,17,17,1,3,2,6
69,90,DE,96.0,1153,408,26,16,1,3,2,7
69,90,EJECUCION,96.0,1186,408,107,17,1,3,2,8
69,90,pea,61.0,100,499,77,46,1,3,3,1
69,90,—,69.0,207,499,24,46,1,3,3,2
69,90,fo,0.0,314,499,97,46,1,3,3,3
69,90,o1sa;sses7s|,0.0,433,499,193,46,1,3,3,4
69,90,162620865570),18.0,682,499,197,46,1,3,3,5
69,90,110083353708),25.0,931,499,250,46,1,3,3,6
69,90,es25|,31.0,1238,499,70,46,1,3,3,7
69,90,JUAN,85.0,106,712,63,19,1,3,4,1
69,90,PABLO,89.0,178,712,63,19,1,3,4,2
69,90,ECHEVERRY,88.0,282,713,132,19,1,3,4,3
69,90,FERREIRA,96.0,421,714,120,18,1,3,4,4
69,90,Subdirector,95.0,107,743,101,16,1,3,5,1
69,90,de,96.0,213,743,21,16,1,3,5,2
69,90,Finanzas,77.0,240,743,78,17,1,3,5,3
69,90,Publicas,94.0,325,744,73,16,1,3,5,4
69,90,PROYECTO:,95.0,106,790,73,12,1,3,6,1
69,90,Yolanda,96.0,183,790,51,12,1,3,6,2
69,90,Rayo,96.0,239,791,30,14,1,3,6,3
69,90,NM.,34.0,287,796,12,6,1,3,6,4
69,90,Profesional,95.0,306,790,71,12,1,3,6,5
69,90,-,93.0,382,797,4,2,1,3,6,6
69,90,Contratista,96.0,394,791,71,12,1,3,6,7
69,90,ol,63.0,509,746,39,87,1,3,6,8
69,90,REVISO:,87.0,106,812,50,11,1,3,7,1
69,90,—,72.0,168,801,9,33,1,3,7,2
69,90,Carlos,93.0,187,801,42,33,1,3,7,3
69,90,Andrés,92.0,234,801,42,33,1,3,7,4
69,90,Daza,70.0,291,815,20,9,1,3,7,5
69,90,Salasar,54.0,316,801,42,33,1,3,7,6
69,90,-,54.0,363,815,1,9,1,3,7,7
69,90,Profesional,95.0,374,812,71,12,1,3,7,8
69,90,Universitario,64.0,451,801,80,33,1,3,7,9
69,90,CS,64.0,568,798,56,44,1,3,7,10
69,90,Fuente:,94.0,106,833,48,12,1,3,8,1
69,90,Informe,92.0,159,832,50,13,1,3,8,2
69,90,de,97.0,213,833,16,12,1,3,8,3
69,90,Gastos,89.0,233,833,43,12,1,3,8,4
69,90,4,83.0,280,821,4,34,1,3,8,5
69,90,Septiembre,96.0,291,833,73,15,1,3,8,6
69,90,de,75.0,372,833,16,12,1,3,8,7
69,90,2025,91.0,392,834,33,11,1,3,8,8
69,90,Reporte,93.0,149,856,50,15,1,3,9,1
69,90,SGAF,91.0,203,856,34,12,1,3,9,2
69,90,2,85.0,241,859,7,9,1,3,9,3
69,90,septitmbre,56.0,252,856,73,15,1,3,9,4
69,90,de,95.0,333,856,16,13,1,3,9,5
69,90,2025,95.0,353,857,32,12,1,3,9,6
